,comment_id,content
20,10562625816,"618以九三爸爸加六期白条免息买入，在出来16款pro之前喜欢air的外形轻薄还有Pro的Retina，新款出来之后又纠结带不带bar，年华在纠结中老去，去体验店上手体验一两次，等618等着等着又出来了17款Pro，128G性价比超高，等到618一降价毫不犹豫入手，兼具air的外形和一直以来Pro系列的Retina的惊艳，比16款提高了CPU，128G对文字处理完全够用，开机全部120G,可用100G,装了常用软件，还剩95G,到货之前还纠结要不要买转接器外接鼠标和键盘，之后完全不纠结了，触控板功能强大而华丽，比之前那个用了三四年的鼠标方便N倍，用了两天就感觉完全不需要鼠标了，还有键盘，大家都说键程短不好用，可能我适应力太强了吧，之前一直用机械键盘，转换到这个本的键盘并没有太多不适应，两天下来打字也习惯了，只比air多20g的重量，单手抓起毫不费力，之后又买了倍晶的银色壳，六十六元自营那款，上下盖加厚一厘米，仍然感觉轻薄，放包里背着感觉好轻，生怕被人拿走了也感觉不到。也就一个周末我就放弃了我的Dell老成就本，背着我的mbp开心愉快上班去，快超字数了，意犹未尽。。。"
21,10974136280,对比了很久，也去实体店体验了，本着买新不买旧的原则，就买了这一款。13的屏幕的确刚刚好，256G也刚刚好，有着touch bar也是刚刚好
22,11373159298,产品包装精致，系统允许速度快。
23,10923060847,很不错吧，但是还是建议大家买256g的，不然你一定会后悔的！！！正面的都有啦，给大家看看侧面。急换电脑的同学不建议你们购买，因为适应期真的很长。大家可以装一个虚拟机，这样双系统起来比较稳定，当然我舍友的电脑还是崩了一次。。。保佑大家有好运吧，我现在是老电脑微软和这架一起使用，哎，真的别虚荣，真的别当颜狗。选择适合自己的低价的可能一时不爽，但是追求一些不适合自己的东西可能会长期不爽。别喷，真心话。。。。
24,11078043457,挺好的，除了续航确实是个问题，大幅缩水外，其他方面都非常满意～touchbar虽然是个玩具，但确实能提高用户体验，比如指纹解锁，比如siri，挺方便的。另外友情提示一句，我拿朋友的无bar版的同时从满电，差不多运行相同的软件，无bar74%的时候，有bar51%，无bar版的续航确实比有bar版的好很多，以上。
25,11529615739,"买了一个多月了，现在来评论一下14.2k买的512gb带touchbar。以前用过两台旧款的，这个键盘不如旧款，太硬了，像敲桌子，但对我无所谓。
续航很棒，下午两点coding到8点，还剩45%的电
没有纯看视频统计过时间。
只有typec接口太麻烦了，一个都没有。。。。

不是最薄的，不是最轻的，性能不是最强的，但用来用去，我还是选择MacBook Pro，因为
触控板天下无敌！！！！！做工就是艺术品"
26,11657701112,"在mac和国产机里面纠结，最终决定了买Pro.理由无非是大家都知道的：系统流畅，方便携带，体验感好。咬牙狠心买了带touch-bar的，都是入了电子产品买信不买旧的大坑啊！bar的确好玩儿，但个人的建议是，对于非程序员的普通用户来讲，预算不够的话入手不带bar的就行。目前贫民窟小公主已开始狂吃土&hellip;&hellip;
因为急着入手，617秒杀12599入手，幸好没有等到618，已经涨成了13000+，凌晨下单下午送到，京尊达还是保持了速度。但是开机激活之后就开始闪屏花屏，心都痛了，看评论很多人都出现过这个问题。机子验证没问题，应该是真机，不过序列号验证保修期是错的，电话技术支持已失效，打了苹果客服第二天就修改过了。目前使用体验都挺好的，续航没有官方宣传的那么好，但是也不错，要知道配置与续航肯定是成反比的。使用过程中出现过两个问题：一、重启开机密码怎么输都不正确完全进入不了系统，各种折腾第二天才让客服指导下解决了这个问题。二、截屏常常出现在屏幕上留下去不掉的小图标这个问题，开什么页面都会有遮挡，很恶心，除非重启才消失掉&hellip;&hellip;秒杀或者活动的时候，还是很值得入手的，苹果的品控还是可以的。"
27,11430424428,帮别人下的单，经典版MacBook pro，没得话说，性价比之王。性能外观各方面完全满意，至今没听到朋友说有什么问题。反正对于apple，基本没有什么疑虑，它贵有它贵的道理。没照片，就放几个自己最近买的magicbook照片好了
28,11077937070,很不错哦
29,11312247740,除了刚开始没多久touchbar调音量，自动滑动静音。已解决 其他没什么问题 很轻很美用着很酷很舒服
30,10940682397,暗恋MacBook Pro有一两年了，2017款出来果断拿下。外观方面没有挑剔的地方，用了两天感觉硬件一切正常短时间是看不出来的，软件方面比如谷歌浏览器可能兼容性不太好，会出现死机。现在改用自带的浏览器一切正常。本人喜欢比较细腻的东西，就比如这台Mac，价格虽然贵了点，但是每一个细心的人值得拥有一台。Store里面的软件App比较少。电源循环2次，全负何容量：4400。15寸有点大了13寸我觉得刚刚好。欢迎大家来西藏做客！
31,11241277600,2012年在京东买了第一台联想笔记本电脑，Y480  6K多，用了6年了，还是杠杠的，现在放在自己办公室当做台式机用！现在一直使用苹果产品！真心觉得不错！从最初到现在以及未来以后！苹果系统真是杠杠的！最初iPhone也是4S～iPhoneX现在，一直在京东购买！京东真心不错！使用京东6年的时间+过程，一直在体验，从最小做到现在规模怎么大！希望越来越好！
32,11436429236,昨天晚上激活了，然后用了两个多小时，感觉流畅，非常舒服，屏幕非常清楚，但是唯一的一点缺陷就是现在还没找到这个文件夹的位置，以及，他这个鼠标的，滚轮键跟windows的是三相的，是往下就是往上，往上就是往下，这一点很令人类，还有窗口问的是窗口在右边，这个在左边，所以这个有点不适应，总的来说还不错。
33,11132121635,"选择了商务范儿的深空灰，果然没错，逼格高冷，特别喜欢。一分钱一分货，完全没有三四千块电脑的那种塑料感，是高级的金属质感。
       刚刚开始摸索苹果系统，确实操作比较人性化，摸索过程对我来说就像开发一个新玩具，哈。
       另外不得不表扬一下京东的快递服务，因为买的是贵重物品，所以京东安排的是&ldquo;尊享版&rdquo;的送货服务，送货小哥穿着黑色毛呢风衣外套，单手捧着盒子站在公司前台等我，真的挺帅的！全程笑容服务，棒棒哒！"
34,11262389240,还是专人穿西装给我送过来的，哈哈，被这个服务态度给惊呆了，在天**我都没见过这样的服务态度啊！这个电脑我也是考虑了好久才买的，说实话这个价格确实很贵啊，我第一次买苹果笔记本电脑使用，只是有点儿不习惯这个键盘，其他的还好吧！服务态度当然没得说，和**都差不多咯。我主要是买来开发用的，很喜欢苹果的做工，做工是我遇见所有数码产品中最好的，就一个苹果手机螺丝都有50多颗。确实做到了模块化设计！买电脑如果想稳定还是要买集成的内存和硬盘，这样链接性能好，?。使用了几天，没出现任何问题，这个价格也是非常的固定啊，全国统一一个价格，和官网同步！不过电商还是能优惠一些，第一次买这么贵的东西，相信京东的货，在**都没有任何的赠品，在这里还送了个包包，不错哈！?。下次再来买咯。
35,11072070143,送货及时速度飞快，还在熟悉中，棒棒哒
36,10786337183,618直降1000，加上抢到的-618券，分六期免息入手。第一次用苹果的电脑系统，需要重新习惯各种操作，慢慢摸索。外观很漂亮，工业设计很棒。背光logo没有了，磁吸式充电口取消是个遗憾。4个U-C接口，目前来说还是需要转接线。基本上不需要关机，合上屏幕就行，打开，指纹识别，立马就能用。还有很多无法一次说清，总之，自己喜欢的东西，有能力就尽量去争取。
37,10526266457,"电脑还可以，第一次用mac正在摸索中。
首先，win用户是不太习惯的。
触摸板挺好用的。
屏幕亮度调整没变化，不知道是不是电脑问题。
这一款没有指纹识别。欢天喜地的以为有呢，略显失望。
开机后安装软件电脑发热的厉害，是不是没有散热器的。
还有。送的京豆怎么那么少。我看别人买的都送了几万京豆。
电脑挺轻薄，从商场看了，比老款的好看许多。"
38,10537194836,1万多的电脑，就是1万多电脑的要求和期待，没有让我失望。做工非常精，屏幕的清晰度感觉是笔记本里最好的了。就冲苹果坚持用16：10的屏幕就要支持他。大家都知道16：9得屏幕成本底，大家可以看一看，市面上除了苹果几乎都是16：9的屏幕天下。但是对于看文字就是折磨了，因为扁而长嘛，16：10就不一样了，看起来高高的，偏方正。很舒服。
39,10930942357,这电脑就是好啊，高级，双十一买的的，优惠了800元，先用用，以后再做详细评价
40,11496960277,非常满意，京东上买macbook比实体店便宜多了，主要是可以分期，哈哈。每个月还一点无压力。以前用的win10，最近工作了，代码一天敲到晚，发现公司好多大牛都是macbook，不说性能上的，光看着代码，敲代码的舒服度都不是一个档次的。macbook的屏幕，敲代码，敲一天眼睛都不累，我之前的电脑敲一会，眼睛就不行了。特别是对于我们这种前端开发来说，能看清楚颜色值，真的很需要屏幕好的。再者，天天坐地铁，背着mac一点都不重，不累肩。一句话总结了，程序员应该对自己好点，身体是革命的本钱，mac程序员必备。
41,10983198880,首先，京东自营苹果官方旗舰店的货源，发票、牛皮纸箱、苹果原包装盒、系统参数、官方的注册码时间和保修情况全部没问题。其次，苹果电脑的机械和电子结合的工艺非常复杂，同时非常美观漂亮，深空灰让人欲罢不能。价格方面512G有点小贵，但为了双系统给老婆用得爽，也就买了，买了电脑还不行，雷电3不能直接用，配套转换器也得撸，然后是苹果二代鼠标、incase的内胆包、铝鼠标垫、散热架、双肩包，这一套下来非常完美。最后，这电脑送老婆，我还是用回我的外星人。（唯一不高兴的是7号买，9号就降价150，申请了价格保护要回了100，还有50券被各种理由不补，虽不查那50，但被套路了的网页宣传写什么与双十一同价，降价补差，看着就是恶心）
42,11687842602,太给力了，周六买的活动价，第二天周日到的，第一次用苹果电脑，本来预期就大，结果收到了，既然超出我的预期，本子颜值很高，也很薄，做工非常好，按照步骤激活之后查看保修期是新的，之后熟悉了一下电脑，屏幕非常给力，看过这个我再看我之前的电脑简直没法入眼，苹果屏幕果然不是盖的，还有就是非常大的触摸板，完全不需要鼠标了，操作非常方便，总结总之各种好。
43,11448041034,首先要赞一个快递服务，我本来选的是最晚的京准达，结果回到家还是很晚了，后来快递小哥在晚上九点多的时候又跑了一次，态度很好。其次，很久以前就想买苹果的笔记本了，但是一直以来都觉得比较#，而且非常贵，现在因为工作上的原因，我会用到笔记本，所以一咬牙买了，拿到手就是惊艳，太艺术品了，系统很流畅，安装了office后，基本上除了不能玩游戏剩下的都可以，玩游戏的话我自己组装的大台式吃鸡完全不在话下，不用安装双系统，触控板很棒，基本告别鼠标了，值不值不说，光就产品来说很满意
44,11438680322,买苹果本要是拿来玩游戏可太睿智了
45,11594064585,带bar和不带bar的犹豫很久，最后还是选了带bar的，用了两周，不后悔，这个对于不爱用快捷键的人还是很有用的，很多操作一键搞定，比如网易云音乐的红心?，还有调节音量和亮度等，都非常方便。macbookpro心水很久，这次本来也打算换本本，干脆买个好的。买来用了两周还是很满意的。屏幕没得说，一流的，散热，电池耐久，触摸板，系统流畅度，自带的@，还有最重要的颜值，都杠杠的。苹果的细节把控确实高出别家几筹，很多用户没考虑到的它都考虑到了，用户体验超出了预期。值得吐槽的一个是没有u口，这个有点太超前了，还有就是稍微有点重。
46,11088545101,没咋看，看有活动就买了，然后领了12期的券，同事们买的pro，问了一嘴感觉有bar的比较鸡肋就买的这个，
47,10969360701,简洁大方美观，屏幕效果真赞，物有所值。唯一不好的就是上面有一个黑点，还以为掉漆了，用酒精擦了一下还是没怎么擦干净，电池循环2次，未激活使用，电子产品在京东上买还是放心很多，就是这几天快递糟心了，昨天等了一天没到，今天去分站自提的。
48,11483610092,电脑不错，音质也很给力，唯一不满的收到后感觉太小，未开箱激活，想换个大尺寸的，京东以各种理由推辞不让换，感觉像是强买强卖，让人心里不舒服&hellip;
49,11441569812,奔着品牌去的，第一次买Mac，开本的瞬间也有激动，颜值没得说，做工一流，高端商品物流也是相当给力，操作系统正在熟悉中，目前很满意，后续待评！
50,11525113577,很喜欢的电脑
51,11370361951,第一次购买苹果，机子非常漂亮，速度快。京东商城自营，品质保障，推荐大家在京东商城自营店购买商品。正在测试阶段，等使用一段时间再来评价。
52,11372622006,客服服务挺好的，出了点小差错。不过问题不大，东西还可以。另外京准达就有点无语，算了，看在客服mm一直耐心解答问题上，也还好
53,10523273910,东西很漂亮，先使用看看哈
54,10987946399,双十一前剁手10288元到手的128G、初次上手Mac OS 系统和Windows还是有些差别、软件没有后者丰富、Windows可能是目前市面上最强是生产力是工具这个应该没毛病、使用过之后才知道灵活性没有Windows强、简单办公以及娱乐当然不成问题、移动便携方面有优势、这个电脑是为特定人群定制的、买它的人也认同它的价值、说得好听点是信仰、就算没那么好用也得忍着、毕竟都买了、这种感觉就像你交了一个异性朋友、乍一看颜值还行、处久了才发现对方那方面不行、但奔着奔着目地去、那方面不行这可如何是好？愁死人了于是反过来安慰自己毕竟对方颜值还行、偶尔还能装个牌面、这样也就释然了。一个月下来心酸的使用体验
55,11126222811,外观 性能不用说了！主要提一下京尊达，这服务太好了！专车配送，西装革履＋白手套 用手托着！
56,11374980875,电脑很快，很流畅，屏幕很棒！分辨率超高！无坏点，只是刚开机电源循环次数就有5次，客服解释说出厂测试，属于正常范围，总之电脑用起来很不错！
57,11443509473,"在京东买成钻石了已经，这次真都想给个零星。
第一次的本出现了花屏（看视频/开盖），当时由于手头工作较忙在单位用win机器做开发，使用该mac的频率很低，确认花屏的时候已经到了购买后第15天，致电京东告知我要么返回京东做7-15天检测，要么去本地苹果售后做检测，由于就要出差外地正是用本的时候，就在本地售后做的检测，坐标石家庄东方大厦，这是一家Apple Premium（比较优质）的售后，拿去检测一天答曰一切正常，没办法只好返回京东检测，好在一周左右后给我换了。
担心的还是发生了，如果说第一次是小概率事件，是我中奖，那么第二次真的无法接受，底面拆机接缝处的小痕迹，左侧印象细微的磕痕我都可以说服自己这是无所谓的事，但是使用一个半小时死机什么鬼？（只打开chrome的情况下），第二天F11（音量减小键）连击，看视频中自动静音，自动最大音什么鬼？
基于此我申请了退货，但京东的几个客服反复以强硬的态度告诉我依然两个选择，要么去售后检测，要么返回京东7-15天的检测。
至此距我第一次购买已经一个月了，耽误时间的什么就不说了，真是被这事恶心到了。
是的，京东是大厂，就给你发次品你能咋地，都是间歇性都奇"
58,11588258517,整体而言，非常棒！京东非常给力，包装足见成熟。绝对是正品。一年前改用苹果电脑MacBookpro，自此觉得其他电脑如粪土。这次换心，感觉如下1. 接口问题，完全改变了之前的接口，统一了。个人觉得有优有缺。短期看，不另买新线没办法给苹果手机充电，没法连接优盘硬盘，不爽；长期看，标准统一是趋势，也是优势。2. 电源线与电脑接口退步了。之前直接磁力吸附，特爽特方便，现在需要插进去，不爽。3. 速度有进步。之前已经很快，现在更精进一步，都成东方不败啦！4. 触控板更牛，之前虽然好用，但处理大规模word文稿又没鼠标时捉襟见肘。现在加大触控板，这一小瑕疵也解决了。不是针对谁，电脑中除了这个触控板和thinkpad的小红帽，其余皆垃圾。5. 键盘牛上天了，特别好用！6. &hellip;&hellip; 后面还回来补充
59,10935738569,这是一次不得已的升级，所获得的体验也是MacBook Pro中最底层的。但是2017款MacBook Pro还是给我带来了巨大的惊喜，一方面延续了固有的优秀试用体验，另一方面在屏幕、触控板上的提升是能够让你愿意彻底抛弃原有的设备的。也有一些方面的改变，比如键盘、接口，需要适应。
60,11545443820,买了个带bar的pro，主要用于出差办公编辑Excel文件。以前没接触过Mac，买来之后感觉并没有想象中的那么好，可能期望值太高，也或许本人不懂Mac吧。第一个买来就有点问题，后来京东爽快地给换了一个新的。office Excel的mac版用起来真心不好用，经常各种莫名其妙的问题出现，还偶尔程序卡死（但不死机）。touch bar对于我没多大用处，基本摆设了。整体来说，Mac除了轻便，其他感觉还是一般般。
61,11491826064,第一次在京东买这样贵重物品！果然没有让我失望～前一天下午下单，第二天上午就收到了！激动得不要不要的～拆开包裹，果然高端大气上档次！哈哈！暂时没有发现有任何问题，看来要慢慢研究研究，第一次用苹果的本！
62,11373966431,MacBook收到几天了，从打开来看到的第一眼，就爱不释手。做工是非常好，键盘打字的感觉也是特别棒。中间触摸板太强大了，基本上不用鼠标就可以完成页面切换了。京东上的价格比实体店便宜了*块钱。五星好评！
63,11558215222,"买来送妹子的，希望能提升一下她工作的乐趣！在体验店用了好多年苹果电脑的我当打开新电脑居然不会用，?，什么都找不到，事实证明体验店真就只能体验一下！
对于这电脑，屏幕很出色，比我自己用的好很多，很适合观看视频和图像处理，音响效果也不错。启动速度非常快，居然比我手机还快！
不足之处在于，机器太棱角分明了，有点硌手。就不能来点圆角处理一下吗？我这普通包估计来回装几次就坏了！"
64,11035344783,不愧为颜值担当，比起一贯的银色机，灰色显得低调奢华有内涵，对于一个苹果电脑小白来说，只要是玩过n年ios的系统，上手也是很容易的，但是因为工作需要好多软件不是app没有就是收费昂贵，最后不得不选择了虚拟机?，找对商家很便宜就可以搞定，而且新版切换起来也是相当方便，免得别人说俺拿着苹果笔记本却操作着win系统特别low，装逼的时候咱就用mac，啦啦啦你能把我怎样?。特别注明一下，记得下单的时候同时把鼠标和ty-c转换器也一起买了，不然用一半发现挖槽没法链接u盘，然后等一天快递小哥又会来给你送一下，等连上了u盘又发现，挖槽我还需要一个蓝牙鼠标，总之如果不是画图的话苹果鼠标还是不太习惯。说实话mac的系统用起来真是方便可爱，触摸板也是相当的功能强大，意外的发现双十一搞的锤子手机的充电器还能充电脑?
65,11218552652,略有缺点，总体评价还行。
66,11266495831,宝贝到了，用了很多天才来评价，真的好用，而且比实体店便宜?功能很多，就是好用
67,11226846610,非常不错，相信京东，品质无与伦比，强烈推荐给大家！
68,11358067694,很好用(?▽?)超级好用，一直想买，超级喜欢哇哇哇
69,11178234608,电脑非常喜欢，我觉得深灰色的颜色非常适合小女生啊，哈哈！很酷很酷！关键是小哥哥开车穿西装，打领带，白手套送货上门的哦！不错不错！非常不错啦！
70,11462974487,用了一段时间啦，现在来评价下吧。苹果?的做工真的没的说，打开一瞬间被工艺惊艳到了，颜色漂亮外观大气性能给力。虽然装了双系统但会慢慢适应ios系统，觉得还是原生态系统好用。影音效果超级给力，颜色艳丽，音响效果很好，就是暂时还没买移动硬盘哈哈，准备入手啦。买的时候很肉疼纠结，好在女票对我说:现在不买以后更舍不得买了?感谢我女票。???
71,11251638310,京东的京尊达非常给力，快递小哥态度特别好，另外电脑包装到位，当然，关键是电脑，pro的确名不虚传，小巧，系统流畅，一点也不后悔多下了血本买了touch bar的，一二五八八到手，实际尺寸比13.3英寸的略小。希望给大家一个参考。
72,11242313115,搞活动买的挺便宜的   店里11588   很好
73,11137969618,收到了，就是不错，非常喜欢，在安装相关软件
74,11366153945,很快就收到货了，机子没啥问题，本本也超美的，运行速度也不错
75,11154312261,速度很快，一天了就收到宝贝了！开始在官网一直查不到保修期，今天早上终于查到了，居然是英文版的，哈哈哈！本本真的好棒，感觉就是艺术品，显示效果一级棒！但是真心觉得macbook pro里面的app实在太少了，看来真的只能拿来上网，办公还是得普通笔记本！不过还是很开心，就当自己的新年礼物啦！
76,11224341806,"之前在京东买过很多大件，也买过电脑但是mac是第一次，原因呢是觉得第一比其他地方还是要优惠一些，第二呢京东品质还是有保障的毕竟是大的电商，第三呢则是运输速度很快。基本上是第二天就到了。对于贵重物品还有专门的验证码、保证能够顺利送达到客户手里，送到的时候包装有些许破损，但是在送货员的共同开启下，里面的没有问题。
到家打开了之后发现，是熟悉的苹果包装，简洁而又精致，立刻拆包装，是原装的正品，第一次启动，电池循环次数为0。屏幕很棒，续航能够有8个小时左右、因为定位于移动工作电脑和生产工具，基本上也不会有运行大型游戏的可能，因此很满意
mac的系统之前没有用过，所以有些不熟悉，很多耳熟能详的快捷方式也不怎么适用于新系统，不过熟悉了是真心的很顺畅好用，还在持续熟悉中间，希望能够发挥出很大的作用。"
